Algorithms,MaxCost,TimeTaken,Parameters
SpaceAndTimeTradeOffs,26504,0.009046,259
DynamicProgramming,26504,0.017390,259
IterativeImprovement,26492,0.000427,259
Greedy,21481,0.000032,259
TransformAndConquer,28617,0.000024,260
SpaceAndTimeTradeOffs,28606,0.009179,260
DynamicProgramming,28606,0.018045,260
IterativeImprovement,28599,0.000455,260
Greedy,23031,0.000035,260
TransformAndConquer,26952,0.000022,261
SpaceAndTimeTradeOffs,26945,0.009044,261
DynamicProgramming,26945,0.017501,261
IterativeImprovement,26932,0.000363,261
Greedy,22110,0.000044,261
TransformAndConquer,25912,0.000024,262
SpaceAndTimeTradeOffs,25906,0.009311,262
DynamicProgramming,25906,0.018260,262
IterativeImprovement,25869,0.000475,262
Greedy,19371,0.000040,262
TransformAndConquer,28827,0.000026,263
SpaceAndTimeTradeOffs,28822,0.009332,263
DynamicProgramming,28822,0.018096,263
IterativeImprovement,28812,0.000452,263
Greedy,24417,0.000046,263
TransformAndConquer,27745,0.000026,264
SpaceAndTimeTradeOffs,27730,0.009197,264
DynamicProgramming,27730,0.017721,264
IterativeImprovement,27720,0.000383,264
Greedy,22056,0.000043,264
TransformAndConquer,29684,0.000025,265
SpaceAndTimeTradeOffs,29677,0.009471,265
DynamicProgramming,29677,0.018343,265
IterativeImprovement,29645,0.000430,265
Greedy,26896,0.000049,265
TransformAndConquer,26499,0.000023,266
SpaceAndTimeTradeOffs,26490,0.009384,266
DynamicProgramming,26490,0.017768,266
IterativeImprovement,26476,0.000391,266
Greedy,20963,0.000045,266
TransformAndConquer,28466,0.000025,267
SpaceAndTimeTradeOffs,28460,0.009459,267
DynamicProgramming,28460,0.018407,267
IterativeImprovement,28424,0.000503,267
Greedy,24972,0.000054,267
TransformAndConquer,27790,0.000020,268
SpaceAndTimeTradeOffs,27780,0.009609,268
DynamicProgramming,27780,0.018642,268
IterativeImprovement,27753,0.000484,268
Greedy,23321,0.000032,268
TransformAndConquer,29492,0.000023,269
SpaceAndTimeTradeOffs,29484,0.009739,269
DynamicProgramming,29484,0.019489,269
IterativeImprovement,29475,0.000501,269
Greedy,24301,0.000040,269
TransformAndConquer,25950,0.000025,270
SpaceAndTimeTradeOffs,25943,0.009654,270
DynamicProgramming,25943,0.018723,270
IterativeImprovement,25943,0.000437,270
Greedy,22040,0.000033,270
TransformAndConquer,30010,0.000025,271
SpaceAndTimeTradeOffs,30006,0.009812,271
DynamicProgramming,30006,0.019415,271
IterativeImprovement,30006,0.000330,271
Greedy,25726,0.000038,271
TransformAndConquer,29541,0.000028,272
SpaceAndTimeTradeOffs,29532,0.009843,272
DynamicProgramming,29532,0.019221,272
IterativeImprovement,29520,0.000528,272
Greedy,25905,0.000039,272
TransformAndConquer,31147,0.000025,273
SpaceAndTimeTradeOffs,31138,0.010133,273
DynamicProgramming,31138,0.019593,273
IterativeImprovement,31135,0.000340,273
Greedy,26741,0.000038,273
TransformAndConquer,28311,0.000027,274
SpaceAndTimeTradeOffs,28302,0.010096,274
DynamicProgramming,28302,0.019389,274
IterativeImprovement,28273,0.000348,274
Greedy,23575,0.000043,274
TransformAndConquer,31556,0.000021,275
SpaceAndTimeTradeOffs,31552,0.010139,275
DynamicProgramming,31552,0.019892,275
IterativeImprovement,31523,0.000452,275
Greedy,25481,0.000041,275
TransformAndConquer,31059,0.000025,276
SpaceAndTimeTradeOffs,31046,0.010300,276
DynamicProgramming,31046,0.020091,276
IterativeImprovement,31034,0.000540,276
Greedy,26727,0.000044,276
TransformAndConquer,30859,0.000026,277
SpaceAndTimeTradeOffs,30851,0.010234,277
DynamicProgramming,30851,0.019315,277
IterativeImprovement,30848,0.000481,277
Greedy,25489,0.000043,277
TransformAndConquer,30536,0.000027,278
SpaceAndTimeTradeOffs,30531,0.010366,278
DynamicProgramming,30531,0.019821,278
IterativeImprovement,30531,0.000481,278
Greedy,26456,0.000041,278
TransformAndConquer,30019,0.000026,279
SpaceAndTimeTradeOffs,30013,0.010354,279
DynamicProgramming,30013,0.020458,279
IterativeImprovement,29994,0.000564,279
Greedy,24255,0.000052,279
TransformAndConquer,30902,0.000026,280
SpaceAndTimeTradeOffs,30893,0.010519,280
DynamicProgramming,30893,0.020383,280
IterativeImprovement,30878,0.000500,280
Greedy,26196,0.000049,280
TransformAndConquer,30524,0.000024,281
SpaceAndTimeTradeOffs,30518,0.010636,281
DynamicProgramming,30518,0.020527,281
IterativeImprovement,30500,0.000495,281
Greedy,24917,0.000043,281
TransformAndConquer,30416,0.000028,282
SpaceAndTimeTradeOffs,30411,0.010582,282
DynamicProgramming,30411,0.020501,282
IterativeImprovement,30399,0.000446,282
Greedy,26200,0.000045,282
TransformAndConquer,31278,0.000025,283
SpaceAndTimeTradeOffs,31267,0.010593,283
DynamicProgramming,31267,0.020501,283
IterativeImprovement,31260,0.000425,283
Greedy,24753,0.000040,283
TransformAndConquer,30492,0.000026,284
SpaceAndTimeTradeOffs,30482,0.010756,284
DynamicProgramming,30482,0.021049,284
IterativeImprovement,30481,0.000420,284
Greedy,25107,0.000040,284
TransformAndConquer,32463,0.000026,285
SpaceAndTimeTradeOffs,32461,0.010936,285
DynamicProgramming,32461,0.020997,285
IterativeImprovement,32406,0.000494,285
Greedy,25472,0.000044,285
TransformAndConquer,31114,0.000027,286
SpaceAndTimeTradeOffs,31104,0.010897,286
DynamicProgramming,31104,0.021465,286
IterativeImprovement,31088,0.000585,286
Greedy,26811,0.000040,286
TransformAndConquer,31667,0.000022,287
SpaceAndTimeTradeOffs,31649,0.010983,287
DynamicProgramming,31649,0.021145,287
IterativeImprovement,31615,0.000606,287
Greedy,24786,0.000044,287
TransformAndConquer,32775,0.000026,288
SpaceAndTimeTradeOffs,32769,0.011197,288
DynamicProgramming,32769,0.021765,288
IterativeImprovement,32752,0.000451,288
Greedy,28154,0.000042,288
TransformAndConquer,31353,0.000024,289
SpaceAndTimeTradeOffs,31348,0.011391,289
DynamicProgramming,31348,0.021681,289
IterativeImprovement,31308,0.000519,289
Greedy,25862,0.000041,289
TransformAndConquer,30001,0.000025,290
SpaceAndTimeTradeOffs,29997,0.011212,290
DynamicProgramming,29997,0.021609,290
IterativeImprovement,29997,0.000403,290
Greedy,24487,0.000038,290
TransformAndConquer,29405,0.000027,291
SpaceAndTimeTradeOffs,29399,0.011226,291
DynamicProgramming,29399,0.022210,291
IterativeImprovement,29384,0.000604,291
Greedy,23771,0.000040,291
TransformAndConquer,31288,0.000026,292
SpaceAndTimeTradeOffs,31285,0.011348,292
DynamicProgramming,31285,0.021860,292
IterativeImprovement,31273,0.000580,292
Greedy,25720,0.000050,292
TransformAndConquer,29867,0.000027,293
SpaceAndTimeTradeOffs,29859,0.011311,293
DynamicProgramming,29859,0.021874,293
IterativeImprovement,29834,0.000534,293
Greedy,24029,0.000042,293
TransformAndConquer,31480,0.000026,294
SpaceAndTimeTradeOffs,31467,0.011516,294
DynamicProgramming,31467,0.021339,294
IterativeImprovement,31467,0.000463,294
Greedy,24393,0.000054,294
TransformAndConquer,31428,0.000028,295
SpaceAndTimeTradeOffs,31426,0.011520,295
DynamicProgramming,31426,0.021935,295
IterativeImprovement,31392,0.000772,295
Greedy,25821,0.000040,295
TransformAndConquer,32905,0.000027,296
SpaceAndTimeTradeOffs,32895,0.011789,296
DynamicProgramming,32895,0.022526,296
IterativeImprovement,32875,0.000857,296
Greedy,27474,0.000059,296
TransformAndConquer,34143,0.000023,297
SpaceAndTimeTradeOffs,34137,0.011707,297
DynamicProgramming,34137,0.022890,297
IterativeImprovement,34118,0.000453,297
Greedy,28972,0.000051,297
TransformAndConquer,34341,0.000026,298
SpaceAndTimeTradeOffs,34326,0.011752,298
DynamicProgramming,34326,0.022694,298
IterativeImprovement,34325,0.000469,298
Greedy,27839,0.000051,298
TransformAndConquer,30724,0.000026,299
SpaceAndTimeTradeOffs,30710,0.011902,299
DynamicProgramming,30710,0.023205,299
IterativeImprovement,30708,0.000403,299
Greedy,25054,0.000044,299
TransformAndConquer,33630,0.000029,300
SpaceAndTimeTradeOffs,33620,0.012017,300
DynamicProgramming,33620,0.023114,300
IterativeImprovement,33616,0.000550,300
Greedy,27520,0.000047,300
TransformAndConquer,31859,0.000029,301
SpaceAndTimeTradeOffs,31853,0.012084,301
DynamicProgramming,31853,0.023033,301
IterativeImprovement,31844,0.000475,301
Greedy,25498,0.000043,301
TransformAndConquer,34130,0.000023,302
SpaceAndTimeTradeOffs,34124,0.012046,302
DynamicProgramming,34124,0.023625,302
IterativeImprovement,34069,0.000539,302
Greedy,27474,0.000052,302
TransformAndConquer,31178,0.000030,303
SpaceAndTimeTradeOffs,31175,0.012229,303
DynamicProgramming,31175,0.023903,303
IterativeImprovement,31153,0.000725,303
Greedy,25815,0.000046,303
TransformAndConquer,34261,0.000028,304
SpaceAndTimeTradeOffs,34253,0.012188,304
DynamicProgramming,34253,0.024034,304
IterativeImprovement,34249,0.000480,304
Greedy,28539,0.000053,304
TransformAndConquer,34667,0.000032,305
SpaceAndTimeTradeOffs,34660,0.012438,305
DynamicProgramming,34660,0.023763,305
IterativeImprovement,34646,0.000553,305
Greedy,27510,0.000044,305
TransformAndConquer,37291,0.000027,306
SpaceAndTimeTradeOffs,37285,0.012499,306
DynamicProgramming,37285,0.024166,306
IterativeImprovement,37272,0.000697,306
Greedy,30970,0.000041,306
TransformAndConquer,33405,0.000031,307
SpaceAndTimeTradeOffs,33397,0.012537,307
DynamicProgramming,33397,0.024245,307
IterativeImprovement,33394,0.000571,307
Greedy,26596,0.000042,307
TransformAndConquer,34701,0.000023,308
SpaceAndTimeTradeOffs,34692,0.012535,308
DynamicProgramming,34692,0.023510,308
IterativeImprovement,34677,0.000635,308
Greedy,28478,0.000051,308
TransformAndConquer,34113,0.000028,309
SpaceAndTimeTradeOffs,34109,0.012700,309
DynamicProgramming,34109,0.024882,309
IterativeImprovement,34074,0.000585,309
Greedy,26911,0.000057,309
TransformAndConquer,34678,0.000029,310
SpaceAndTimeTradeOffs,34666,0.012776,310
DynamicProgramming,34666,0.024585,310
IterativeImprovement,34650,0.000583,310
Greedy,28629,0.000049,310
TransformAndConquer,35041,0.000023,311
SpaceAndTimeTradeOffs,35032,0.012850,311
DynamicProgramming,35032,0.024099,311
IterativeImprovement,35032,0.000574,311
Greedy,27529,0.000044,311
TransformAndConquer,34829,0.000030,312
SpaceAndTimeTradeOffs,34822,0.012873,312
DynamicProgramming,34822,0.025450,312
IterativeImprovement,34822,0.000610,312
Greedy,28476,0.000051,312
TransformAndConquer,36398,0.000027,313
SpaceAndTimeTradeOffs,36394,0.012996,313
DynamicProgramming,36394,0.024051,313
IterativeImprovement,36394,0.000500,313
Greedy,29012,0.000042,313
TransformAndConquer,34967,0.000030,314
SpaceAndTimeTradeOffs,34959,0.013141,314
DynamicProgramming,34959,0.025739,314
IterativeImprovement,34959,0.000723,314
Greedy,26479,0.000052,314
TransformAndConquer,35789,0.000030,315
SpaceAndTimeTradeOffs,35778,0.013240,315
DynamicProgramming,35778,0.025648,315
IterativeImprovement,35761,0.000713,315
Greedy,28791,0.000047,315
TransformAndConquer,35785,0.000028,316
SpaceAndTimeTradeOffs,35775,0.013176,316
DynamicProgramming,35775,0.025420,316
IterativeImprovement,35743,0.000678,316
Greedy,27853,0.000057,316
TransformAndConquer,35954,0.000027,317
SpaceAndTimeTradeOffs,35944,0.013303,317
DynamicProgramming,35944,0.025776,317
IterativeImprovement,35938,0.000437,317
Greedy,27189,0.000047,317
TransformAndConquer,37878,0.000029,318
SpaceAndTimeTradeOffs,37869,0.013526,318
DynamicProgramming,37869,0.024681,318
IterativeImprovement,37806,0.000706,318
Greedy,30248,0.000050,318
TransformAndConquer,37099,0.000029,319
SpaceAndTimeTradeOffs,37086,0.013584,319
DynamicProgramming,37086,0.026600,319
IterativeImprovement,37034,0.000568,319
Greedy,28275,0.000043,319
TransformAndConquer,36281,0.000029,320
SpaceAndTimeTradeOffs,36276,0.013576,320
DynamicProgramming,36276,0.025966,320
IterativeImprovement,36272,0.000599,320
Greedy,27097,0.000065,320
TransformAndConquer,36213,0.000028,321
SpaceAndTimeTradeOffs,36198,0.013557,321
DynamicProgramming,36198,0.026418,321
IterativeImprovement,36176,0.000539,321
Greedy,29098,0.000057,321
TransformAndConquer,37796,0.000030,322
SpaceAndTimeTradeOffs,37789,0.013766,322
DynamicProgramming,37789,0.025395,322
IterativeImprovement,37771,0.000539,322
Greedy,29302,0.000060,322
TransformAndConquer,36299,0.000024,323
SpaceAndTimeTradeOffs,36294,0.013699,323
DynamicProgramming,36294,0.027104,323
IterativeImprovement,36270,0.000613,323
Greedy,27681,0.000061,323
TransformAndConquer,36583,0.000032,324
SpaceAndTimeTradeOffs,36578,0.013859,324
DynamicProgramming,36578,0.026690,324
IterativeImprovement,36570,0.000555,324
Greedy,29369,0.000056,324
TransformAndConquer,40924,0.000030,325
SpaceAndTimeTradeOffs,40917,0.014042,325
DynamicProgramming,40917,0.026949,325
IterativeImprovement,40917,0.000463,325
Greedy,29673,0.000055,325
TransformAndConquer,35637,0.000030,326
SpaceAndTimeTradeOffs,35632,0.013964,326
DynamicProgramming,35632,0.026903,326
IterativeImprovement,35626,0.000536,326
Greedy,28096,0.000054,326
TransformAndConquer,39260,0.000031,327
SpaceAndTimeTradeOffs,39251,0.014273,327
DynamicProgramming,39251,0.028188,327
IterativeImprovement,39243,0.000538,327
Greedy,31337,0.000054,327
TransformAndConquer,38849,0.000031,328
SpaceAndTimeTradeOffs,38840,0.014285,328
DynamicProgramming,38840,0.027835,328
IterativeImprovement,38816,0.000602,328
Greedy,31497,0.000051,328
TransformAndConquer,38528,0.000031,329
SpaceAndTimeTradeOffs,38522,0.014307,329
DynamicProgramming,38522,0.027691,329
IterativeImprovement,38512,0.000644,329
Greedy,28325,0.000046,329
TransformAndConquer,37513,0.000029,330
SpaceAndTimeTradeOffs,37505,0.014493,330
DynamicProgramming,37505,0.028454,330
IterativeImprovement,37477,0.000617,330
Greedy,28764,0.000052,330
TransformAndConquer,40488,0.000033,331
SpaceAndTimeTradeOffs,40477,0.014343,331
DynamicProgramming,40477,0.028585,331
IterativeImprovement,40432,0.000694,331
Greedy,32607,0.000052,331
TransformAndConquer,39767,0.000032,332
SpaceAndTimeTradeOffs,39761,0.014644,332
DynamicProgramming,39761,0.028180,332
IterativeImprovement,39761,0.000481,332
Greedy,31744,0.000053,332
TransformAndConquer,38888,0.000032,333
SpaceAndTimeTradeOffs,38877,0.014748,333
DynamicProgramming,38877,0.028520,333
IterativeImprovement,38844,0.000929,333
Greedy,30589,0.000054,333
TransformAndConquer,36023,0.000030,334
SpaceAndTimeTradeOffs,36012,0.014532,334
DynamicProgramming,36012,0.029006,334
IterativeImprovement,36009,0.000688,334
Greedy,28322,0.000058,334
TransformAndConquer,39068,0.000032,335
SpaceAndTimeTradeOffs,39054,0.014809,335
DynamicProgramming,39054,0.028983,335
IterativeImprovement,39000,0.000568,335
Greedy,28962,0.000051,335
TransformAndConquer,38476,0.000025,336
SpaceAndTimeTradeOffs,38476,0.014904,336
DynamicProgramming,38476,0.029049,336
IterativeImprovement,38476,0.000490,336
Greedy,29406,0.000049,336
TransformAndConquer,43198,0.000030,337
SpaceAndTimeTradeOffs,43194,0.015183,337
DynamicProgramming,43194,0.029742,337
IterativeImprovement,43193,0.000492,337
Greedy,32923,0.000050,337
TransformAndConquer,39775,0.000024,338
SpaceAndTimeTradeOffs,39765,0.015157,338
DynamicProgramming,39765,0.029707,338
IterativeImprovement,39753,0.000793,338
Greedy,30292,0.000054,338
TransformAndConquer,39576,0.000032,339
SpaceAndTimeTradeOffs,39567,0.015077,339
DynamicProgramming,39567,0.029813,339
IterativeImprovement,39545,0.000584,339
Greedy,31463,0.000048,339
TransformAndConquer,41888,0.000033,340
SpaceAndTimeTradeOffs,41871,0.015293,340
DynamicProgramming,41871,0.029926,340
IterativeImprovement,41798,0.000749,340
Greedy,33326,0.000068,340
TransformAndConquer,37088,0.000030,341
SpaceAndTimeTradeOffs,37078,0.015285,341
DynamicProgramming,37078,0.029831,341
IterativeImprovement,37055,0.000749,341
Greedy,29921,0.000052,341
TransformAndConquer,38812,0.000025,342
SpaceAndTimeTradeOffs,38799,0.015378,342
DynamicProgramming,38799,0.029712,342
IterativeImprovement,38766,0.000628,342
Greedy,28814,0.000053,342
TransformAndConquer,38063,0.000032,343
SpaceAndTimeTradeOffs,38054,0.015392,343
DynamicProgramming,38054,0.030088,343
IterativeImprovement,38040,0.000638,343
Greedy,28733,0.000052,343
TransformAndConquer,41060,0.000032,344
SpaceAndTimeTradeOffs,41052,0.015621,344
DynamicProgramming,41052,0.030966,344
IterativeImprovement,40993,0.000606,344
Greedy,32436,0.000057,344
TransformAndConquer,40349,0.000031,345
SpaceAndTimeTradeOffs,40349,0.015805,345
DynamicProgramming,40349,0.030580,345
IterativeImprovement,40349,0.000508,345
Greedy,29019,0.000073,345
TransformAndConquer,39068,0.000030,346
SpaceAndTimeTradeOffs,39060,0.015826,346
DynamicProgramming,39060,0.030956,346
IterativeImprovement,39054,0.000715,346
Greedy,28643,0.000044,346
TransformAndConquer,39785,0.000030,347
SpaceAndTimeTradeOffs,39776,0.015908,347
DynamicProgramming,39776,0.030952,347
IterativeImprovement,39776,0.000666,347
Greedy,31450,0.000064,347
TransformAndConquer,41155,0.000029,348
SpaceAndTimeTradeOffs,41147,0.016050,348
DynamicProgramming,41147,0.030726,348
IterativeImprovement,41133,0.000520,348
Greedy,29903,0.000055,348
TransformAndConquer,39445,0.000036,349
SpaceAndTimeTradeOffs,39441,0.016051,349
DynamicProgramming,39441,0.030864,349
IterativeImprovement,39441,0.000617,349
Greedy,28379,0.000059,349
TransformAndConquer,43916,0.000033,350
SpaceAndTimeTradeOffs,43909,0.016290,350
DynamicProgramming,43909,0.031705,350
IterativeImprovement,43894,0.000533,350
Greedy,32956,0.000051,350
TransformAndConquer,44667,0.000031,351
SpaceAndTimeTradeOffs,44662,0.016279,351
DynamicProgramming,44662,0.031411,351
IterativeImprovement,44654,0.000652,351
Greedy,35714,0.000058,351
TransformAndConquer,44060,0.000030,352
SpaceAndTimeTradeOffs,44054,0.016296,352
DynamicProgramming,44054,0.031830,352
IterativeImprovement,44042,0.000641,352
Greedy,35160,0.000052,352
TransformAndConquer,41262,0.000037,353
SpaceAndTimeTradeOffs,41258,0.016347,353
DynamicProgramming,41258,0.032409,353
IterativeImprovement,41240,0.000792,353
Greedy,33196,0.000051,353
TransformAndConquer,43866,0.000036,354
SpaceAndTimeTradeOffs,43860,0.016477,354
DynamicProgramming,43860,0.032793,354
IterativeImprovement,43817,0.000931,354
Greedy,33748,0.000056,354
TransformAndConquer,41576,0.000036,355
SpaceAndTimeTradeOffs,41561,0.016529,355
DynamicProgramming,41561,0.032878,355
IterativeImprovement,41549,0.000744,355
Greedy,31492,0.000063,355
TransformAndConquer,42779,0.000034,356
SpaceAndTimeTradeOffs,42771,0.016609,356
DynamicProgramming,42771,0.033578,356
IterativeImprovement,42750,0.000730,356
Greedy,30410,0.000058,356
TransformAndConquer,41218,0.000030,357
SpaceAndTimeTradeOffs,41215,0.016735,357
DynamicProgramming,41215,0.032702,357
IterativeImprovement,41196,0.000648,357
Greedy,32047,0.000055,357
TransformAndConquer,42331,0.000034,358
SpaceAndTimeTradeOffs,42321,0.016816,358
DynamicProgramming,42321,0.033818,358
IterativeImprovement,42298,0.000931,358
Greedy,32652,0.000052,358
TransformAndConquer,43140,0.000028,359
SpaceAndTimeTradeOffs,43139,0.017378,359
DynamicProgramming,43139,0.033275,359
IterativeImprovement,43139,0.000654,359
Greedy,32671,0.000066,359
TransformAndConquer,42492,0.000032,360
SpaceAndTimeTradeOffs,42490,0.017078,360
DynamicProgramming,42490,0.035031,360
IterativeImprovement,42483,0.000675,360
Greedy,31851,0.000054,360
TransformAndConquer,44633,0.000027,361
SpaceAndTimeTradeOffs,44626,0.017382,361
DynamicProgramming,44626,0.033346,361
IterativeImprovement,44596,0.000789,361
Greedy,33369,0.000052,361
TransformAndConquer,48033,0.000027,362
SpaceAndTimeTradeOffs,48020,0.017781,362
DynamicProgramming,48020,0.035045,362
IterativeImprovement,47989,0.000849,362
Greedy,35812,0.000051,362
TransformAndConquer,44097,0.000027,363
SpaceAndTimeTradeOffs,44090,0.017432,363
DynamicProgramming,44090,0.033912,363
IterativeImprovement,44076,0.000701,363
Greedy,34284,0.000064,363
TransformAndConquer,45866,0.000042,364
SpaceAndTimeTradeOffs,45857,0.017680,364
DynamicProgramming,45857,0.034470,364
IterativeImprovement,45849,0.000822,364
Greedy,34131,0.000052,364
TransformAndConquer,46200,0.000035,365
SpaceAndTimeTradeOffs,46187,0.017629,365
DynamicProgramming,46187,0.034291,365
IterativeImprovement,46134,0.000672,365
Greedy,35643,0.000054,365
TransformAndConquer,44060,0.000034,366
SpaceAndTimeTradeOffs,44049,0.017603,366
DynamicProgramming,44049,0.034264,366
IterativeImprovement,44046,0.000772,366
Greedy,33348,0.000059,366
TransformAndConquer,46934,0.000028,367
SpaceAndTimeTradeOffs,46928,0.017917,367
DynamicProgramming,46928,0.034493,367
IterativeImprovement,46916,0.000676,367
Greedy,35665,0.000055,367
TransformAndConquer,43055,0.000035,368
SpaceAndTimeTradeOffs,43050,0.017725,368
DynamicProgramming,43050,0.034645,368
IterativeImprovement,43050,0.000783,368
Greedy,32888,0.000071,368
TransformAndConquer,43044,0.000035,369
SpaceAndTimeTradeOffs,43038,0.017963,369
DynamicProgramming,43038,0.035484,369
IterativeImprovement,43019,0.000893,369
Greedy,31007,0.000062,369
TransformAndConquer,45986,0.000033,370
SpaceAndTimeTradeOffs,45978,0.018403,370
DynamicProgramming,45978,0.035030,370
IterativeImprovement,45940,0.000598,370
Greedy,35291,0.000053,370
TransformAndConquer,45606,0.000035,371
SpaceAndTimeTradeOffs,45597,0.017999,371
DynamicProgramming,45597,0.035109,371
IterativeImprovement,45583,0.000712,371
Greedy,33450,0.000061,371
TransformAndConquer,43077,0.000028,372
SpaceAndTimeTradeOffs,43066,0.018070,372
DynamicProgramming,43066,0.035575,372
IterativeImprovement,43042,0.000889,372
Greedy,33074,0.000076,372
TransformAndConquer,44950,0.000036,373
SpaceAndTimeTradeOffs,44938,0.018243,373
DynamicProgramming,44938,0.035662,373
IterativeImprovement,44938,0.000924,373
Greedy,32851,0.000057,373
TransformAndConquer,45306,0.000038,374
SpaceAndTimeTradeOffs,45301,0.018432,374
DynamicProgramming,45301,0.042885,374
IterativeImprovement,45298,0.000903,374
Greedy,33261,0.000061,374
TransformAndConquer,45997,0.000033,375
SpaceAndTimeTradeOffs,45983,0.018559,375
DynamicProgramming,45983,0.036198,375
IterativeImprovement,45946,0.000795,375
Greedy,34160,0.000069,375
TransformAndConquer,45217,0.000036,376
SpaceAndTimeTradeOffs,45214,0.018674,376
DynamicProgramming,45214,0.036150,376
IterativeImprovement,45174,0.000970,376
Greedy,34083,0.000070,376
TransformAndConquer,46848,0.000029,377
SpaceAndTimeTradeOffs,46840,0.020148,377
DynamicProgramming,46840,0.037016,377
IterativeImprovement,46833,0.000725,377
Greedy,36522,0.000065,377
TransformAndConquer,47464,0.000035,378
SpaceAndTimeTradeOffs,47454,0.018801,378
DynamicProgramming,47454,0.036743,378
IterativeImprovement,47422,0.000840,378
Greedy,34233,0.000066,378
TransformAndConquer,49034,0.000038,379
SpaceAndTimeTradeOffs,49031,0.019042,379
DynamicProgramming,49031,0.036852,379
IterativeImprovement,49031,0.000857,379
Greedy,34896,0.000059,379
TransformAndConquer,45444,0.000029,380
SpaceAndTimeTradeOffs,45432,0.018932,380
DynamicProgramming,45432,0.036966,380
IterativeImprovement,45426,0.000715,380
Greedy,33467,0.000056,380
TransformAndConquer,45349,0.000036,381
SpaceAndTimeTradeOffs,45339,0.018946,381
DynamicProgramming,45339,0.036927,381
IterativeImprovement,45332,0.000681,381
Greedy,34565,0.000053,381
TransformAndConquer,46558,0.000040,382
SpaceAndTimeTradeOffs,46551,0.019379,382
DynamicProgramming,46551,0.038025,382
IterativeImprovement,46527,0.001086,382
Greedy,35031,0.000066,382
TransformAndConquer,45867,0.000028,383
SpaceAndTimeTradeOffs,45860,0.019269,383
DynamicProgramming,45860,0.037413,383
IterativeImprovement,45852,0.000826,383
Greedy,32651,0.000074,383
TransformAndConquer,42995,0.000058,384
SpaceAndTimeTradeOffs,42989,0.019305,384
DynamicProgramming,42989,0.038093,384
IterativeImprovement,42965,0.000825,384
Greedy,32339,0.000057,384
TransformAndConquer,47185,0.000040,385
SpaceAndTimeTradeOffs,47168,0.019814,385
DynamicProgramming,47168,0.040087,385
IterativeImprovement,47168,0.000750,385
Greedy,37811,0.000057,385
TransformAndConquer,44777,0.000032,386
SpaceAndTimeTradeOffs,44771,0.020005,386
DynamicProgramming,44771,0.037140,386
IterativeImprovement,44756,0.000732,386
Greedy,31545,0.000065,386
TransformAndConquer,49145,0.000028,387
SpaceAndTimeTradeOffs,49132,0.020001,387
DynamicProgramming,49132,0.037779,387
IterativeImprovement,49115,0.000820,387
Greedy,37465,0.000051,387
TransformAndConquer,46715,0.000030,388
SpaceAndTimeTradeOffs,46706,0.020086,388
DynamicProgramming,46706,0.038329,388
IterativeImprovement,46695,0.000854,388
Greedy,34291,0.000064,388
TransformAndConquer,46657,0.000038,389
SpaceAndTimeTradeOffs,46652,0.020006,389
DynamicProgramming,46652,0.038586,389
IterativeImprovement,46645,0.000763,389
Greedy,34293,0.000071,389
TransformAndConquer,47897,0.000037,390
SpaceAndTimeTradeOffs,47888,0.019991,390
DynamicProgramming,47888,0.038713,390
IterativeImprovement,47867,0.000865,390
Greedy,34272,0.000054,390
TransformAndConquer,49339,0.000038,391
SpaceAndTimeTradeOffs,49331,0.020099,391
DynamicProgramming,49331,0.039074,391
IterativeImprovement,49300,0.000877,391
Greedy,35323,0.000061,391
TransformAndConquer,46401,0.000029,392
SpaceAndTimeTradeOffs,46389,0.020051,392
DynamicProgramming,46389,0.039338,392
IterativeImprovement,46350,0.001132,392
Greedy,31650,0.000072,392
TransformAndConquer,47315,0.000038,393
SpaceAndTimeTradeOffs,47309,0.020221,393
DynamicProgramming,47309,0.039169,393
IterativeImprovement,47278,0.000852,393
Greedy,34474,0.000055,393
TransformAndConquer,48049,0.000029,394
SpaceAndTimeTradeOffs,48047,0.020457,394
DynamicProgramming,48047,0.039855,394
IterativeImprovement,48034,0.001010,394
Greedy,35952,0.000068,394
TransformAndConquer,49720,0.000035,395
SpaceAndTimeTradeOffs,49712,0.020545,395
DynamicProgramming,49712,0.040000,395
IterativeImprovement,49670,0.000910,395
Greedy,37906,0.000063,395
TransformAndConquer,48264,0.000038,396
SpaceAndTimeTradeOffs,48249,0.020622,396
DynamicProgramming,48249,0.040102,396
IterativeImprovement,48245,0.000782,396
Greedy,35143,0.000078,396
TransformAndConquer,50214,0.000037,397
SpaceAndTimeTradeOffs,50208,0.020742,397
DynamicProgramming,50208,0.040174,397
IterativeImprovement,50177,0.000973,397
Greedy,37863,0.000079,397
TransformAndConquer,50440,0.000031,398
SpaceAndTimeTradeOffs,50430,0.020814,398
DynamicProgramming,50430,0.040515,398
IterativeImprovement,50427,0.000668,398
Greedy,38829,0.000065,398
TransformAndConquer,53669,0.000029,399
SpaceAndTimeTradeOffs,53658,0.020863,399
DynamicProgramming,53658,0.040571,399
IterativeImprovement,53648,0.000812,399
Greedy,40331,0.000062,399
TransformAndConquer,47004,0.000030,400
SpaceAndTimeTradeOffs,47000,0.020869,400
DynamicProgramming,47000,0.040482,400
IterativeImprovement,47000,0.000767,400
Greedy,33358,0.000061,400
TransformAndConquer,52574,0.000030,401
SpaceAndTimeTradeOffs,52563,0.021059,401
DynamicProgramming,52563,0.040733,401
