Algorithms,MaxCost,TimeTaken,Parameters
SpaceAndTimeTradeOffs,12797,0.003000,148
DynamicProgramming,12797,0.007000,148
IterativeImprovement,12797,0.000000,148
Greedy,11780,0.000000,148
TransformAndConquer,12244,0.000000,149
SpaceAndTimeTradeOffs,12235,0.002000,149
DynamicProgramming,12235,0.006000,149
IterativeImprovement,12229,0.001000,149
Greedy,10981,0.000000,149
TransformAndConquer,14164,0.000000,150
SpaceAndTimeTradeOffs,14154,0.004000,150
DynamicProgramming,14154,0.007000,150
IterativeImprovement,14144,0.000000,150
Greedy,13259,0.000000,150
TransformAndConquer,12874,0.000000,151
SpaceAndTimeTradeOffs,12868,0.003000,151
DynamicProgramming,12868,0.008000,151
IterativeImprovement,12864,0.000000,151
Greedy,12260,0.000000,151
TransformAndConquer,12432,0.000000,152
SpaceAndTimeTradeOffs,12427,0.003000,152
DynamicProgramming,12427,0.007000,152
IterativeImprovement,12415,0.000000,152
Greedy,11890,0.000000,152
TransformAndConquer,13386,0.000000,153
SpaceAndTimeTradeOffs,13374,0.003000,153
DynamicProgramming,13374,0.008000,153
IterativeImprovement,13369,0.000000,153
Greedy,12444,0.000000,153
TransformAndConquer,13814,0.000000,154
SpaceAndTimeTradeOffs,13804,0.003000,154
DynamicProgramming,13804,0.008000,154
IterativeImprovement,13803,0.001000,154
Greedy,12477,0.000000,154
TransformAndConquer,13899,0.000000,155
SpaceAndTimeTradeOffs,13889,0.003000,155
DynamicProgramming,13889,0.008000,155
IterativeImprovement,13866,0.000000,155
Greedy,13104,0.000000,155
TransformAndConquer,14173,0.000000,156
SpaceAndTimeTradeOffs,14168,0.004000,156
DynamicProgramming,14168,0.007000,156
IterativeImprovement,14155,0.001000,156
Greedy,13151,0.000000,156
TransformAndConquer,14671,0.000000,157
SpaceAndTimeTradeOffs,14670,0.004000,157
DynamicProgramming,14670,0.007000,157
IterativeImprovement,14659,0.001000,157
Greedy,13792,0.000000,157
TransformAndConquer,13975,0.000000,158
SpaceAndTimeTradeOffs,13970,0.003000,158
DynamicProgramming,13970,0.007000,158
IterativeImprovement,13962,0.000000,158
Greedy,12972,0.000000,158
TransformAndConquer,14114,0.000000,159
SpaceAndTimeTradeOffs,14106,0.003000,159
DynamicProgramming,14106,0.008000,159
IterativeImprovement,14097,0.001000,159
Greedy,12775,0.000000,159
TransformAndConquer,13019,0.000000,160
SpaceAndTimeTradeOffs,13015,0.006000,160
DynamicProgramming,13015,0.007000,160
IterativeImprovement,13013,0.000000,160
Greedy,11881,0.000000,160
TransformAndConquer,14255,0.000000,161
SpaceAndTimeTradeOffs,14251,0.003000,161
DynamicProgramming,14251,0.008000,161
IterativeImprovement,14249,0.000000,161
Greedy,13007,0.000000,161
TransformAndConquer,13429,0.000000,162
SpaceAndTimeTradeOffs,13424,0.004000,162
DynamicProgramming,13424,0.008000,162
IterativeImprovement,13417,0.000000,162
Greedy,12500,0.000000,162
TransformAndConquer,13490,0.000000,163
SpaceAndTimeTradeOffs,13480,0.004000,163
DynamicProgramming,13480,0.007000,163
IterativeImprovement,13476,0.000000,163
Greedy,12691,0.001000,163
TransformAndConquer,14574,0.000000,164
SpaceAndTimeTradeOffs,14562,0.004000,164
DynamicProgramming,14562,0.009000,164
IterativeImprovement,14556,0.000000,164
Greedy,13172,0.000000,164
TransformAndConquer,13543,0.000000,165
SpaceAndTimeTradeOffs,13534,0.004000,165
DynamicProgramming,13534,0.008000,165
IterativeImprovement,13521,0.000000,165
Greedy,12169,0.001000,165
TransformAndConquer,14932,0.000000,166
SpaceAndTimeTradeOffs,14925,0.004000,166
DynamicProgramming,14925,0.012000,166
IterativeImprovement,14918,0.000000,166
Greedy,13341,0.000000,166
TransformAndConquer,14629,0.000000,167
SpaceAndTimeTradeOffs,14616,0.004000,167
DynamicProgramming,14616,0.008000,167
IterativeImprovement,14613,0.000000,167
Greedy,13268,0.000000,167
TransformAndConquer,16345,0.000000,168
SpaceAndTimeTradeOffs,16342,0.004000,168
DynamicProgramming,16342,0.018000,168
IterativeImprovement,16342,0.000000,168
Greedy,15205,0.000000,168
TransformAndConquer,15789,0.000000,169
SpaceAndTimeTradeOffs,15783,0.004000,169
DynamicProgramming,15783,0.010000,169
IterativeImprovement,15757,0.000000,169
Greedy,14508,0.000000,169
TransformAndConquer,15069,0.000000,170
SpaceAndTimeTradeOffs,15063,0.003000,170
DynamicProgramming,15063,0.008000,170
IterativeImprovement,15059,0.001000,170
Greedy,14088,0.000000,170
TransformAndConquer,15548,0.000000,171
SpaceAndTimeTradeOffs,15539,0.004000,171
DynamicProgramming,15539,0.010000,171
IterativeImprovement,15539,0.000000,171
Greedy,14158,0.000000,171
TransformAndConquer,15788,0.000000,172
SpaceAndTimeTradeOffs,15781,0.005000,172
DynamicProgramming,15781,0.010000,172
IterativeImprovement,15755,0.001000,172
Greedy,14268,0.000000,172
TransformAndConquer,16163,0.000000,173
SpaceAndTimeTradeOffs,16159,0.004000,173
DynamicProgramming,16159,0.018000,173
IterativeImprovement,16159,0.000000,173
Greedy,14600,0.000000,173
TransformAndConquer,16705,0.000000,174
SpaceAndTimeTradeOffs,16702,0.003000,174
DynamicProgramming,16702,0.010000,174
IterativeImprovement,16695,0.000000,174
Greedy,15146,0.000000,174
TransformAndConquer,15663,0.000000,175
SpaceAndTimeTradeOffs,15655,0.007000,175
DynamicProgramming,15655,0.010000,175
IterativeImprovement,15650,0.000000,175
Greedy,14145,0.000000,175
TransformAndConquer,15245,0.000000,176
SpaceAndTimeTradeOffs,15234,0.003000,176
DynamicProgramming,15234,0.009000,176
IterativeImprovement,15234,0.000000,176
Greedy,14717,0.000000,176
TransformAndConquer,15497,0.000000,177
SpaceAndTimeTradeOffs,15492,0.004000,177
DynamicProgramming,15492,0.011000,177
IterativeImprovement,15479,0.000000,177
Greedy,14510,0.000000,177
TransformAndConquer,17689,0.000000,178
SpaceAndTimeTradeOffs,17679,0.005000,178
DynamicProgramming,17679,0.010000,178
IterativeImprovement,17667,0.000000,178
Greedy,15849,0.000000,178
TransformAndConquer,16492,0.000000,179
SpaceAndTimeTradeOffs,16486,0.005000,179
DynamicProgramming,16486,0.010000,179
IterativeImprovement,16486,0.000000,179
Greedy,14935,0.000000,179
TransformAndConquer,15089,0.000000,180
SpaceAndTimeTradeOffs,15086,0.007000,180
DynamicProgramming,15086,0.014000,180
IterativeImprovement,15086,0.000000,180
Greedy,13913,0.000000,180
TransformAndConquer,16166,0.000000,181
SpaceAndTimeTradeOffs,16164,0.005000,181
DynamicProgramming,16164,0.012000,181
IterativeImprovement,16153,0.000000,181
Greedy,14785,0.001000,181
TransformAndConquer,19761,0.000000,182
SpaceAndTimeTradeOffs,19754,0.005000,182
DynamicProgramming,19754,0.014000,182
IterativeImprovement,19739,0.000000,182
Greedy,18031,0.000000,182
TransformAndConquer,16518,0.000000,183
SpaceAndTimeTradeOffs,16512,0.007000,183
DynamicProgramming,16512,0.010000,183
IterativeImprovement,16495,0.000000,183
Greedy,15198,0.000000,183
TransformAndConquer,17026,0.000000,184
SpaceAndTimeTradeOffs,17023,0.004000,184
DynamicProgramming,17023,0.011000,184
IterativeImprovement,16998,0.000000,184
Greedy,15850,0.000000,184
TransformAndConquer,18654,0.000000,185
SpaceAndTimeTradeOffs,18642,0.004000,185
DynamicProgramming,18642,0.010000,185
IterativeImprovement,18642,0.000000,185
Greedy,16939,0.000000,185
TransformAndConquer,16833,0.000000,186
SpaceAndTimeTradeOffs,16820,0.004000,186
DynamicProgramming,16820,0.010000,186
IterativeImprovement,16771,0.000000,186
Greedy,15234,0.000000,186
TransformAndConquer,16879,0.000000,187
SpaceAndTimeTradeOffs,16873,0.004000,187
DynamicProgramming,16873,0.012000,187
IterativeImprovement,16872,0.001000,187
Greedy,15187,0.000000,187
TransformAndConquer,15524,0.000000,188
SpaceAndTimeTradeOffs,15518,0.004000,188
DynamicProgramming,15518,0.011000,188
IterativeImprovement,15507,0.001000,188
Greedy,13923,0.000000,188
TransformAndConquer,17784,0.000000,189
SpaceAndTimeTradeOffs,17779,0.004000,189
DynamicProgramming,17779,0.011000,189
IterativeImprovement,17778,0.000000,189
Greedy,16336,0.000000,189
TransformAndConquer,17780,0.000000,190
SpaceAndTimeTradeOffs,17778,0.005000,190
DynamicProgramming,17778,0.012000,190
IterativeImprovement,17762,0.000000,190
Greedy,16132,0.000000,190
TransformAndConquer,18053,0.000000,191
SpaceAndTimeTradeOffs,18050,0.004000,191
DynamicProgramming,18050,0.012000,191
IterativeImprovement,18040,0.000000,191
Greedy,16659,0.000000,191
TransformAndConquer,18506,0.000000,192
SpaceAndTimeTradeOffs,18498,0.007000,192
DynamicProgramming,18498,0.011000,192
IterativeImprovement,18486,0.000000,192
Greedy,16750,0.000000,192
TransformAndConquer,18748,0.000000,193
SpaceAndTimeTradeOffs,18748,0.004000,193
DynamicProgramming,18748,0.015000,193
IterativeImprovement,18731,0.001000,193
Greedy,16946,0.000000,193
TransformAndConquer,19107,0.000000,194
SpaceAndTimeTradeOffs,19094,0.006000,194
DynamicProgramming,19094,0.013000,194
IterativeImprovement,19093,0.001000,194
Greedy,16598,0.000000,194
TransformAndConquer,17668,0.000000,195
SpaceAndTimeTradeOffs,17667,0.004000,195
DynamicProgramming,17667,0.013000,195
IterativeImprovement,17659,0.000000,195
Greedy,15625,0.000000,195
TransformAndConquer,18704,0.000000,196
SpaceAndTimeTradeOffs,18700,0.004000,196
DynamicProgramming,18700,0.011000,196
IterativeImprovement,18678,0.000000,196
Greedy,16997,0.000000,196
TransformAndConquer,18684,0.000000,197
SpaceAndTimeTradeOffs,18671,0.005000,197
DynamicProgramming,18671,0.012000,197
IterativeImprovement,18659,0.001000,197
Greedy,16580,0.000000,197
TransformAndConquer,18563,0.000000,198
SpaceAndTimeTradeOffs,18553,0.005000,198
DynamicProgramming,18553,0.013000,198
IterativeImprovement,18543,0.000000,198
Greedy,16590,0.000000,198
TransformAndConquer,17510,0.000000,199
SpaceAndTimeTradeOffs,17505,0.005000,199
DynamicProgramming,17505,0.014000,199
IterativeImprovement,17505,0.000000,199
Greedy,16238,0.000000,199
TransformAndConquer,19728,0.000000,200
SpaceAndTimeTradeOffs,19719,0.006000,200
DynamicProgramming,19719,0.015000,200
IterativeImprovement,19704,0.000000,200
Greedy,17279,0.000000,200
TransformAndConquer,20391,0.000000,201
SpaceAndTimeTradeOffs,20388,0.008000,201
DynamicProgramming,20388,0.014000,201
IterativeImprovement,20347,0.001000,201
Greedy,17873,0.001000,201
TransformAndConquer,19915,0.000000,202
SpaceAndTimeTradeOffs,19907,0.005000,202
DynamicProgramming,19907,0.015000,202
IterativeImprovement,19892,0.000000,202
Greedy,17844,0.000000,202
TransformAndConquer,19570,0.000000,203
SpaceAndTimeTradeOffs,19561,0.005000,203
DynamicProgramming,19561,0.015000,203
IterativeImprovement,19554,0.000000,203
Greedy,17436,0.000000,203
TransformAndConquer,19551,0.000000,204
SpaceAndTimeTradeOffs,19545,0.006000,204
DynamicProgramming,19545,0.016000,204
IterativeImprovement,19529,0.000000,204
Greedy,17086,0.000000,204
TransformAndConquer,21183,0.000000,205
SpaceAndTimeTradeOffs,21173,0.005000,205
DynamicProgramming,21173,0.035000,205
IterativeImprovement,21162,0.000000,205
Greedy,18655,0.000000,205
TransformAndConquer,19984,0.000000,206
SpaceAndTimeTradeOffs,19977,0.007000,206
DynamicProgramming,19977,0.014000,206
IterativeImprovement,19963,0.001000,206
Greedy,17820,0.000000,206
TransformAndConquer,19183,0.000000,207
SpaceAndTimeTradeOffs,19178,0.006000,207
DynamicProgramming,19178,0.017000,207
IterativeImprovement,19177,0.001000,207
Greedy,17387,0.000000,207
TransformAndConquer,20930,0.000000,208
SpaceAndTimeTradeOffs,20921,0.007000,208
DynamicProgramming,20921,0.016000,208
IterativeImprovement,20896,0.001000,208
Greedy,19038,0.000000,208
TransformAndConquer,19634,0.000000,209
SpaceAndTimeTradeOffs,19626,0.009000,209
DynamicProgramming,19626,0.014000,209
IterativeImprovement,19623,0.000000,209
Greedy,17588,0.000000,209
TransformAndConquer,20672,0.000000,210
SpaceAndTimeTradeOffs,20664,0.007000,210
DynamicProgramming,20664,0.014000,210
IterativeImprovement,20663,0.001000,210
Greedy,18389,0.000000,210
TransformAndConquer,20453,0.000000,211
SpaceAndTimeTradeOffs,20451,0.006000,211
DynamicProgramming,20451,0.015000,211
IterativeImprovement,20417,0.000000,211
Greedy,18348,0.000000,211
TransformAndConquer,19953,0.000000,212
SpaceAndTimeTradeOffs,19937,0.006000,212
DynamicProgramming,19937,0.015000,212
IterativeImprovement,19917,0.000000,212
Greedy,17829,0.000000,212
TransformAndConquer,19969,0.000000,213
SpaceAndTimeTradeOffs,19964,0.005000,213
DynamicProgramming,19964,0.015000,213
IterativeImprovement,19958,0.001000,213
Greedy,17591,0.000000,213
TransformAndConquer,21482,0.000000,214
SpaceAndTimeTradeOffs,21476,0.006000,214
DynamicProgramming,21476,0.016000,214
IterativeImprovement,21471,0.001000,214
Greedy,19813,0.000000,214
TransformAndConquer,21314,0.000000,215
SpaceAndTimeTradeOffs,21311,0.008000,215
DynamicProgramming,21311,0.014000,215
IterativeImprovement,21310,0.000000,215
Greedy,18628,0.000000,215
TransformAndConquer,20872,0.000000,216
SpaceAndTimeTradeOffs,20862,0.006000,216
DynamicProgramming,20862,0.014000,216
IterativeImprovement,20862,0.000000,216
Greedy,17352,0.000000,216
TransformAndConquer,20074,0.000000,217
SpaceAndTimeTradeOffs,20070,0.005000,217
DynamicProgramming,20070,0.015000,217
IterativeImprovement,20069,0.001000,217
Greedy,17366,0.000000,217
TransformAndConquer,21439,0.000000,218
SpaceAndTimeTradeOffs,21432,0.006000,218
DynamicProgramming,21432,0.015000,218
IterativeImprovement,21420,0.000000,218
Greedy,18658,0.000000,218
TransformAndConquer,22503,0.000000,219
SpaceAndTimeTradeOffs,22494,0.009000,219
DynamicProgramming,22494,0.019000,219
IterativeImprovement,22492,0.000000,219
Greedy,19096,0.000000,219
TransformAndConquer,20226,0.000000,220
SpaceAndTimeTradeOffs,20218,0.006000,220
DynamicProgramming,20218,0.015000,220
IterativeImprovement,20213,0.000000,220
Greedy,17660,0.000000,220
TransformAndConquer,20800,0.000000,221
SpaceAndTimeTradeOffs,20795,0.006000,221
DynamicProgramming,20795,0.015000,221
IterativeImprovement,20791,0.000000,221
Greedy,18638,0.000000,221
TransformAndConquer,20526,0.000000,222
SpaceAndTimeTradeOffs,20526,0.006000,222
DynamicProgramming,20526,0.016000,222
IterativeImprovement,20526,0.000000,222
Greedy,17972,0.000000,222
TransformAndConquer,23660,0.000000,223
SpaceAndTimeTradeOffs,23652,0.007000,223
DynamicProgramming,23652,0.015000,223
IterativeImprovement,23652,0.001000,223
Greedy,20464,0.000000,223
TransformAndConquer,22062,0.000000,224
SpaceAndTimeTradeOffs,22060,0.009000,224
DynamicProgramming,22060,0.015000,224
IterativeImprovement,22060,0.000000,224
Greedy,20060,0.000000,224
TransformAndConquer,22532,0.000000,225
SpaceAndTimeTradeOffs,22522,0.007000,225
DynamicProgramming,22522,0.016000,225
IterativeImprovement,22510,0.000000,225
Greedy,19793,0.000000,225
TransformAndConquer,22613,0.000000,226
SpaceAndTimeTradeOffs,22604,0.005000,226
DynamicProgramming,22604,0.021000,226
IterativeImprovement,22604,0.000000,226
Greedy,20145,0.000000,226
TransformAndConquer,22374,0.000000,227
SpaceAndTimeTradeOffs,22365,0.010000,227
DynamicProgramming,22365,0.016000,227
IterativeImprovement,22360,0.001000,227
Greedy,20197,0.000000,227
TransformAndConquer,22980,0.000000,228
SpaceAndTimeTradeOffs,22972,0.007000,228
DynamicProgramming,22972,0.018000,228
IterativeImprovement,22940,0.000000,228
Greedy,18989,0.000000,228
TransformAndConquer,23359,0.000000,229
SpaceAndTimeTradeOffs,23352,0.010000,229
DynamicProgramming,23352,0.018000,229
IterativeImprovement,23351,0.001000,229
Greedy,20985,0.000000,229
TransformAndConquer,22421,0.000000,230
SpaceAndTimeTradeOffs,22419,0.006000,230
DynamicProgramming,22419,0.017000,230
IterativeImprovement,22399,0.000000,230
Greedy,19270,0.000000,230
TransformAndConquer,25542,0.000000,231
SpaceAndTimeTradeOffs,25537,0.007000,231
DynamicProgramming,25537,0.018000,231
IterativeImprovement,25518,0.000000,231
Greedy,21420,0.000000,231
TransformAndConquer,24801,0.000000,232
SpaceAndTimeTradeOffs,24795,0.007000,232
DynamicProgramming,24795,0.018000,232
IterativeImprovement,24783,0.001000,232
Greedy,22527,0.000000,232
TransformAndConquer,24404,0.000000,233
SpaceAndTimeTradeOffs,24396,0.007000,233
DynamicProgramming,24396,0.017000,233
IterativeImprovement,24377,0.000000,233
Greedy,21213,0.000000,233
TransformAndConquer,24747,0.000000,234
SpaceAndTimeTradeOffs,24744,0.007000,234
DynamicProgramming,24744,0.017000,234
IterativeImprovement,24740,0.000000,234
Greedy,21800,0.000000,234
TransformAndConquer,24766,0.000000,235
SpaceAndTimeTradeOffs,24762,0.007000,235
DynamicProgramming,24762,0.018000,235
IterativeImprovement,24746,0.000000,235
Greedy,22167,0.000000,235
TransformAndConquer,24353,0.000000,236
SpaceAndTimeTradeOffs,24343,0.008000,236
DynamicProgramming,24343,0.021000,236
IterativeImprovement,24341,0.001000,236
Greedy,20621,0.000000,236
TransformAndConquer,23537,0.000000,237
SpaceAndTimeTradeOffs,23534,0.011000,237
DynamicProgramming,23534,0.019000,237
IterativeImprovement,23534,0.000000,237
Greedy,19222,0.001000,237
TransformAndConquer,23032,0.000000,238
SpaceAndTimeTradeOffs,23021,0.008000,238
DynamicProgramming,23021,0.019000,238
IterativeImprovement,22992,0.000000,238
Greedy,18819,0.000000,238
TransformAndConquer,23131,0.000000,239
SpaceAndTimeTradeOffs,23121,0.007000,239
DynamicProgramming,23121,0.018000,239
IterativeImprovement,23121,0.000000,239
Greedy,20679,0.000000,239
TransformAndConquer,26292,0.000000,240
SpaceAndTimeTradeOffs,26284,0.007000,240
DynamicProgramming,26284,0.018000,240
IterativeImprovement,26259,0.000000,240
Greedy,21808,0.000000,240
TransformAndConquer,23245,0.000000,241
SpaceAndTimeTradeOffs,23231,0.007000,241
DynamicProgramming,23231,0.018000,241
IterativeImprovement,23202,0.000000,241
Greedy,19547,0.000000,241
TransformAndConquer,24993,0.000000,242
SpaceAndTimeTradeOffs,24986,0.007000,242
DynamicProgramming,24986,0.018000,242
IterativeImprovement,24973,0.000000,242
Greedy,22610,0.000000,242
TransformAndConquer,25085,0.000000,243
SpaceAndTimeTradeOffs,25078,0.007000,243
DynamicProgramming,25078,0.019000,243
IterativeImprovement,25078,0.002000,243
Greedy,21615,0.000000,243
TransformAndConquer,26933,0.000000,244
SpaceAndTimeTradeOffs,26925,0.009000,244
DynamicProgramming,26925,0.018000,244
IterativeImprovement,26909,0.001000,244
Greedy,22772,0.000000,244
TransformAndConquer,27367,0.000000,245
SpaceAndTimeTradeOffs,27360,0.009000,245
DynamicProgramming,27360,0.020000,245
IterativeImprovement,27333,0.000000,245
Greedy,22852,0.000000,245
TransformAndConquer,25038,0.000000,246
SpaceAndTimeTradeOffs,25028,0.007000,246
DynamicProgramming,25028,0.020000,246
IterativeImprovement,25012,0.001000,246
Greedy,22348,0.000000,246
TransformAndConquer,25783,0.000000,247
SpaceAndTimeTradeOffs,25776,0.008000,247
DynamicProgramming,25776,0.019000,247
IterativeImprovement,25775,0.000000,247
Greedy,21466,0.000000,247
TransformAndConquer,26531,0.000000,248
SpaceAndTimeTradeOffs,26526,0.007000,248
DynamicProgramming,26526,0.018000,248
IterativeImprovement,26503,0.000000,248
Greedy,22697,0.000000,248
TransformAndConquer,26373,0.000000,249
SpaceAndTimeTradeOffs,26373,0.008000,249
DynamicProgramming,26373,0.019000,249
IterativeImprovement,26373,0.000000,249
Greedy,21896,0.000000,249
TransformAndConquer,26595,0.000000,250
SpaceAndTimeTradeOffs,26585,0.011000,250
DynamicProgramming,26585,0.018000,250
IterativeImprovement,26580,0.001000,250
Greedy,22186,0.000000,250
TransformAndConquer,23572,0.000000,251
SpaceAndTimeTradeOffs,23563,0.008000,251
DynamicProgramming,23563,0.020000,251
IterativeImprovement,23541,0.001000,251
Greedy,20472,0.000000,251
TransformAndConquer,24427,0.000000,252
SpaceAndTimeTradeOffs,24421,0.008000,252
DynamicProgramming,24421,0.020000,252
IterativeImprovement,24417,0.000000,252
Greedy,19838,0.000000,252
TransformAndConquer,27142,0.000000,253
SpaceAndTimeTradeOffs,27128,0.008000,253
DynamicProgramming,27128,0.021000,253
IterativeImprovement,27112,0.001000,253
Greedy,22615,0.000000,253
TransformAndConquer,27257,0.000000,254
SpaceAndTimeTradeOffs,27246,0.009000,254
DynamicProgramming,27246,0.020000,254
IterativeImprovement,27217,0.000000,254
Greedy,22986,0.000000,254
TransformAndConquer,26530,0.000000,255
SpaceAndTimeTradeOffs,26523,0.009000,255
DynamicProgramming,26523,0.021000,255
IterativeImprovement,26516,0.001000,255
Greedy,23015,0.001000,255
TransformAndConquer,27362,0.000000,256
SpaceAndTimeTradeOffs,27353,0.008000,256
DynamicProgramming,27353,0.022000,256
IterativeImprovement,27335,0.000000,256
Greedy,23153,0.000000,256
TransformAndConquer,27516,0.000000,257
SpaceAndTimeTradeOffs,27506,0.009000,257
DynamicProgramming,27506,0.023000,257
IterativeImprovement,27481,0.001000,257
Greedy,24648,0.000000,257
TransformAndConquer,26308,0.000000,258
SpaceAndTimeTradeOffs,26300,0.008000,258
DynamicProgramming,26300,0.025000,258
IterativeImprovement,26300,0.001000,258
Greedy,20597,0.000000,258
TransformAndConquer,25714,0.000000,259
SpaceAndTimeTradeOffs,25704,0.009000,259
DynamicProgramming,25704,0.023000,259
IterativeImprovement,25702,0.001000,259
Greedy,21934,0.000000,259
TransformAndConquer,28025,0.000000,260
SpaceAndTimeTradeOffs,28021,0.008000,260
DynamicProgramming,28021,0.029000,260
IterativeImprovement,27973,0.000000,260
Greedy,23566,0.000000,260
TransformAndConquer,26992,0.000000,261
SpaceAndTimeTradeOffs,26985,0.009000,261
DynamicProgramming,26985,0.025000,261
IterativeImprovement,26974,0.000000,261
Greedy,22151,0.000000,261
TransformAndConquer,27851,0.000000,262
SpaceAndTimeTradeOffs,27846,0.008000,262
DynamicProgramming,27846,0.031000,262
IterativeImprovement,27833,0.002000,262
Greedy,24223,0.000000,262
TransformAndConquer,28625,0.000000,263
SpaceAndTimeTradeOffs,28618,0.012000,263
DynamicProgramming,28618,0.021000,263
IterativeImprovement,28618,0.000000,263
Greedy,24215,0.000000,263
TransformAndConquer,28292,0.000000,264
SpaceAndTimeTradeOffs,28284,0.010000,264
DynamicProgramming,28284,0.026000,264
IterativeImprovement,28271,0.000000,264
Greedy,23418,0.001000,264
TransformAndConquer,27633,0.000000,265
SpaceAndTimeTradeOffs,27626,0.012000,265
DynamicProgramming,27626,0.023000,265
IterativeImprovement,27623,0.000000,265
Greedy,23868,0.000000,265
TransformAndConquer,32760,0.000000,266
SpaceAndTimeTradeOffs,32745,0.009000,266
DynamicProgramming,32745,0.025000,266
IterativeImprovement,32734,0.001000,266
Greedy,28152,0.000000,266
TransformAndConquer,29587,0.000000,267
SpaceAndTimeTradeOffs,29577,0.009000,267
DynamicProgramming,29577,0.022000,267
IterativeImprovement,29574,0.001000,267
Greedy,24460,0.000000,267
TransformAndConquer,28991,0.000000,268
SpaceAndTimeTradeOffs,28987,0.008000,268
DynamicProgramming,28987,0.023000,268
IterativeImprovement,28987,0.001000,268
Greedy,23744,0.001000,268
TransformAndConquer,27293,0.000000,269
SpaceAndTimeTradeOffs,27288,0.009000,269
DynamicProgramming,27288,0.038000,269
IterativeImprovement,27279,0.000000,269
Greedy,23028,0.000000,269
TransformAndConquer,30057,0.000000,270
SpaceAndTimeTradeOffs,30056,0.012000,270
DynamicProgramming,30056,0.025000,270
IterativeImprovement,30056,0.000000,270
Greedy,24232,0.000000,270
TransformAndConquer,30673,0.000000,271
SpaceAndTimeTradeOffs,30663,0.010000,271
DynamicProgramming,30663,0.026000,271
IterativeImprovement,30661,0.001000,271
Greedy,24673,0.001000,271
TransformAndConquer,28043,0.000000,272
SpaceAndTimeTradeOffs,28028,0.009000,272
DynamicProgramming,28028,0.025000,272
IterativeImprovement,28027,0.001000,272
Greedy,23500,0.000000,272
TransformAndConquer,28746,0.000000,273
SpaceAndTimeTradeOffs,28739,0.009000,273
DynamicProgramming,28739,0.027000,273
IterativeImprovement,28737,0.000000,273
Greedy,25098,0.000000,273
TransformAndConquer,30997,0.000000,274
SpaceAndTimeTradeOffs,30990,0.010000,274
DynamicProgramming,30990,0.031000,274
IterativeImprovement,30976,0.001000,274
Greedy,24628,0.000000,274
TransformAndConquer,27082,0.001000,275
SpaceAndTimeTradeOffs,27077,0.009000,275
DynamicProgramming,27077,0.024000,275
IterativeImprovement,27066,0.001000,275
Greedy,21265,0.000000,275
TransformAndConquer,29549,0.000000,276
SpaceAndTimeTradeOffs,29544,0.009000,276
DynamicProgramming,29544,0.027000,276
IterativeImprovement,29532,0.001000,276
Greedy,23691,0.000000,276
TransformAndConquer,28573,0.000000,277
SpaceAndTimeTradeOffs,28569,0.013000,277
DynamicProgramming,28569,0.024000,277
IterativeImprovement,28566,0.001000,277
Greedy,22360,0.000000,277
TransformAndConquer,28495,0.000000,278
SpaceAndTimeTradeOffs,28495,0.011000,278
DynamicProgramming,28495,0.025000,278
IterativeImprovement,28495,0.000000,278
Greedy,22966,0.000000,278
TransformAndConquer,29105,0.000000,279
SpaceAndTimeTradeOffs,29097,0.009000,279
DynamicProgramming,29097,0.026000,279
IterativeImprovement,29091,0.002000,279
Greedy,25697,0.000000,279
TransformAndConquer,28963,0.000000,280
SpaceAndTimeTradeOffs,28961,0.011000,280
DynamicProgramming,28961,0.026000,280
IterativeImprovement,28961,0.000000,280
Greedy,21918,0.000000,280
TransformAndConquer,26946,0.000000,281
SpaceAndTimeTradeOffs,26938,0.009000,281
DynamicProgramming,26938,0.024000,281
IterativeImprovement,26934,0.001000,281
Greedy,22161,0.000000,281
TransformAndConquer,32349,0.000000,282
SpaceAndTimeTradeOffs,32347,0.011000,282
DynamicProgramming,32347,0.025000,282
IterativeImprovement,32312,0.001000,282
Greedy,26678,0.001000,282
TransformAndConquer,31059,0.000000,283
SpaceAndTimeTradeOffs,31049,0.010000,283
DynamicProgramming,31049,0.026000,283
IterativeImprovement,31044,0.001000,283
Greedy,25872,0.000000,283
TransformAndConquer,33710,0.000000,284
SpaceAndTimeTradeOffs,33705,0.010000,284
DynamicProgramming,33705,0.026000,284
IterativeImprovement,33687,0.000000,284
Greedy,26098,0.000000,284
TransformAndConquer,30992,0.000000,285
SpaceAndTimeTradeOffs,30983,0.011000,285
DynamicProgramming,30983,0.025000,285
IterativeImprovement,30961,0.000000,285
Greedy,24643,0.000000,285
TransformAndConquer,30854,0.000000,286
SpaceAndTimeTradeOffs,30850,0.013000,286
DynamicProgramming,30850,0.025000,286
IterativeImprovement,30848,0.001000,286
Greedy,27076,0.000000,286
TransformAndConquer,31779,0.000000,287
SpaceAndTimeTradeOffs,31768,0.011000,287
DynamicProgramming,31768,0.028000,287
IterativeImprovement,31762,0.000000,287
Greedy,25818,0.000000,287
TransformAndConquer,33285,0.000000,288
SpaceAndTimeTradeOffs,33281,0.011000,288
DynamicProgramming,33281,0.025000,288
IterativeImprovement,33263,0.001000,288
Greedy,27106,0.000000,288
TransformAndConquer,32485,0.000000,289
SpaceAndTimeTradeOffs,32481,0.013000,289
DynamicProgramming,32481,0.026000,289
IterativeImprovement,32457,0.000000,289
Greedy,27456,0.001000,289
TransformAndConquer,31173,0.000000,290
SpaceAndTimeTradeOffs,31162,0.010000,290
DynamicProgramming,31162,0.025000,290
