Algorithms,MaxCost,TimeTaken,Parameters
GeneticAlgorithm,55277,5.153685,518
TransformAndConquer,72014,0.000044,519
SpaceAndTimeTradeOffs,72007,0.035710,519
DynamicProgramming,72007,0.068544,519
IterativeImprovement,72006,0.001323,519
Greedy,48734,0.000097,519
GeneticAlgorithm,59917,5.334311,519
TransformAndConquer,70647,0.000038,520
SpaceAndTimeTradeOffs,70635,0.035108,520
DynamicProgramming,70635,0.069564,520
IterativeImprovement,70610,0.001280,520
Greedy,44614,0.000085,520
GeneticAlgorithm,58642,5.167814,520
TransformAndConquer,74797,0.000045,521
SpaceAndTimeTradeOffs,74778,0.036772,521
DynamicProgramming,74778,0.069964,521
IterativeImprovement,74771,0.001269,521
Greedy,51493,0.000119,521
GeneticAlgorithm,59569,5.253134,521
TransformAndConquer,77485,0.000043,522
SpaceAndTimeTradeOffs,77470,0.036963,522
DynamicProgramming,77470,0.070552,522
IterativeImprovement,77454,0.001288,522
Greedy,46921,0.000084,522
GeneticAlgorithm,62520,5.278921,522
TransformAndConquer,75245,0.000055,523
SpaceAndTimeTradeOffs,75235,0.035961,523
DynamicProgramming,75235,0.068246,523
IterativeImprovement,75212,0.001653,523
Greedy,49683,0.000089,523
GeneticAlgorithm,60241,5.267887,523
TransformAndConquer,71433,0.000046,524
SpaceAndTimeTradeOffs,71418,0.037573,524
DynamicProgramming,71418,0.073403,524
IterativeImprovement,71399,0.001405,524
Greedy,50321,0.000084,524
GeneticAlgorithm,58898,5.188938,524
TransformAndConquer,68734,0.000053,525
SpaceAndTimeTradeOffs,68722,0.036759,525
DynamicProgramming,68722,0.068891,525
IterativeImprovement,68703,0.001128,525
Greedy,46530,0.000103,525
GeneticAlgorithm,55959,5.208181,525
TransformAndConquer,75018,0.000041,526
SpaceAndTimeTradeOffs,75013,0.036132,526
DynamicProgramming,75013,0.067543,526
IterativeImprovement,74991,0.001290,526
Greedy,51840,0.000103,526
GeneticAlgorithm,60836,5.275573,526
TransformAndConquer,72903,0.000042,527
SpaceAndTimeTradeOffs,72892,0.039360,527
DynamicProgramming,72892,0.079724,527
IterativeImprovement,72832,0.002514,527
Greedy,47927,0.000090,527
GeneticAlgorithm,59545,5.259533,527
TransformAndConquer,72277,0.000042,528
SpaceAndTimeTradeOffs,72264,0.037005,528
DynamicProgramming,72264,0.067951,528
IterativeImprovement,72264,0.001554,528
Greedy,45074,0.000092,528
GeneticAlgorithm,60655,5.269425,528
TransformAndConquer,75570,0.000043,529
SpaceAndTimeTradeOffs,75555,0.036443,529
DynamicProgramming,75555,0.068050,529
IterativeImprovement,75532,0.001437,529
Greedy,50662,0.000111,529
GeneticAlgorithm,62492,5.553863,529
TransformAndConquer,70964,0.000056,530
SpaceAndTimeTradeOffs,70954,0.036445,530
DynamicProgramming,70954,0.069858,530
IterativeImprovement,70922,0.001680,530
Greedy,49789,0.000106,530
GeneticAlgorithm,58120,5.477784,530
TransformAndConquer,73889,0.000054,531
SpaceAndTimeTradeOffs,73880,0.038211,531
DynamicProgramming,73880,0.074201,531
IterativeImprovement,73876,0.001538,531
Greedy,46801,0.000088,531
GeneticAlgorithm,60728,5.516110,531
TransformAndConquer,78443,0.000045,532
SpaceAndTimeTradeOffs,78428,0.037336,532
DynamicProgramming,78428,0.069551,532
IterativeImprovement,78399,0.001350,532
Greedy,51982,0.000092,532
GeneticAlgorithm,63413,5.659206,532
TransformAndConquer,75590,0.000043,533
SpaceAndTimeTradeOffs,75582,0.036839,533
DynamicProgramming,75582,0.073004,533
IterativeImprovement,75579,0.001314,533
Greedy,48822,0.000103,533
GeneticAlgorithm,59979,5.567117,533
TransformAndConquer,76642,0.000053,534
SpaceAndTimeTradeOffs,76623,0.037086,534
DynamicProgramming,76623,0.070190,534
IterativeImprovement,76586,0.001533,534
Greedy,51225,0.000103,534
GeneticAlgorithm,61789,5.614649,534
TransformAndConquer,73906,0.000059,535
SpaceAndTimeTradeOffs,73891,0.038070,535
DynamicProgramming,73891,0.074634,535
IterativeImprovement,73813,0.002079,535
Greedy,48401,0.000096,535
GeneticAlgorithm,59138,5.522604,535
TransformAndConquer,72638,0.000055,536
SpaceAndTimeTradeOffs,72625,0.037831,536
DynamicProgramming,72625,0.074570,536
IterativeImprovement,72614,0.001318,536
Greedy,46362,0.000104,536
GeneticAlgorithm,59112,5.524138,536
TransformAndConquer,78173,0.000053,537
SpaceAndTimeTradeOffs,78165,0.037465,537
DynamicProgramming,78165,0.070283,537
IterativeImprovement,78120,0.001586,537
Greedy,51069,0.000097,537
GeneticAlgorithm,65913,5.591350,537
TransformAndConquer,75480,0.000046,538
SpaceAndTimeTradeOffs,75473,0.038657,538
DynamicProgramming,75473,0.073088,538
IterativeImprovement,75461,0.001695,538
Greedy,47767,0.000089,538
GeneticAlgorithm,60948,5.595067,538
TransformAndConquer,76989,0.000054,539
SpaceAndTimeTradeOffs,76975,0.037879,539
DynamicProgramming,76975,0.073532,539
IterativeImprovement,76931,0.001628,539
Greedy,48198,0.000093,539
GeneticAlgorithm,62016,5.557101,539
TransformAndConquer,79567,0.000047,540
SpaceAndTimeTradeOffs,79560,0.037810,540
DynamicProgramming,79560,0.074255,540
IterativeImprovement,79531,0.001498,540
Greedy,51255,0.000094,540
GeneticAlgorithm,64556,5.617861,540
TransformAndConquer,77096,0.000042,541
SpaceAndTimeTradeOffs,77087,0.037851,541
DynamicProgramming,77087,0.074112,541
IterativeImprovement,77043,0.001762,541
Greedy,50160,0.000098,541
GeneticAlgorithm,61391,5.622781,541
TransformAndConquer,73524,0.000052,542
SpaceAndTimeTradeOffs,73514,0.038349,542
DynamicProgramming,73514,0.071607,542
IterativeImprovement,73498,0.001354,542
Greedy,50500,0.000112,542
GeneticAlgorithm,59659,5.509609,542
TransformAndConquer,77965,0.000054,543
SpaceAndTimeTradeOffs,77956,0.038010,543
DynamicProgramming,77956,0.074328,543
IterativeImprovement,77917,0.001637,543
Greedy,48851,0.000118,543
GeneticAlgorithm,62136,5.612028,543
TransformAndConquer,77661,0.000044,544
SpaceAndTimeTradeOffs,77656,0.038252,544
DynamicProgramming,77656,0.072272,544
IterativeImprovement,77639,0.001517,544
Greedy,49976,0.000110,544
GeneticAlgorithm,64264,5.702460,544
TransformAndConquer,79188,0.000057,545
SpaceAndTimeTradeOffs,79165,0.039241,545
DynamicProgramming,79165,0.078491,545
IterativeImprovement,79157,0.001248,545
Greedy,50825,0.000095,545
GeneticAlgorithm,66133,5.678573,545
TransformAndConquer,78604,0.000054,546
SpaceAndTimeTradeOffs,78593,0.038660,546
DynamicProgramming,78593,0.073745,546
IterativeImprovement,78566,0.001814,546
Greedy,53749,0.000095,546
GeneticAlgorithm,64206,5.557421,546
TransformAndConquer,83592,0.000042,547
SpaceAndTimeTradeOffs,83589,0.038779,547
DynamicProgramming,83589,0.072887,547
IterativeImprovement,83571,0.001597,547
Greedy,56114,0.000096,547
GeneticAlgorithm,66821,5.689033,547
TransformAndConquer,80240,0.000056,548
SpaceAndTimeTradeOffs,80228,0.039031,548
DynamicProgramming,80228,0.074425,548
IterativeImprovement,80201,0.001560,548
Greedy,54170,0.000107,548
GeneticAlgorithm,65478,5.666417,548
TransformAndConquer,79310,0.000053,549
SpaceAndTimeTradeOffs,79302,0.039197,549
DynamicProgramming,79302,0.080820,549
IterativeImprovement,79284,0.001795,549
Greedy,51310,0.000110,549
GeneticAlgorithm,63834,5.618472,549
TransformAndConquer,83097,0.000057,550
SpaceAndTimeTradeOffs,83072,0.039228,550
DynamicProgramming,83072,0.075172,550
IterativeImprovement,83066,0.001782,550
Greedy,50336,0.000108,550
GeneticAlgorithm,66450,5.775820,550
TransformAndConquer,77421,0.000042,551
SpaceAndTimeTradeOffs,77411,0.039121,551
DynamicProgramming,77411,0.078048,551
IterativeImprovement,77406,0.001717,551
Greedy,47514,0.000107,551
GeneticAlgorithm,62951,5.641553,551
TransformAndConquer,74354,0.000045,552
SpaceAndTimeTradeOffs,74353,0.039479,552
DynamicProgramming,74353,0.077856,552
IterativeImprovement,74344,0.001409,552
Greedy,47073,0.000088,552
GeneticAlgorithm,59927,5.658779,552
TransformAndConquer,77220,0.000059,553
SpaceAndTimeTradeOffs,77215,0.039837,553
DynamicProgramming,77215,0.078212,553
IterativeImprovement,77211,0.001665,553
Greedy,54007,0.000103,553
GeneticAlgorithm,63207,5.857251,553
TransformAndConquer,79233,0.000044,554
SpaceAndTimeTradeOffs,79231,0.041724,554
DynamicProgramming,79231,0.078546,554
IterativeImprovement,79231,0.001266,554
Greedy,53373,0.000115,554
GeneticAlgorithm,65156,5.712799,554
TransformAndConquer,81493,0.000046,555
SpaceAndTimeTradeOffs,81483,0.042678,555
DynamicProgramming,81483,0.077871,555
IterativeImprovement,81483,0.001423,555
Greedy,51868,0.000097,555
GeneticAlgorithm,68910,5.781919,555
TransformAndConquer,80783,0.000056,556
SpaceAndTimeTradeOffs,80762,0.041178,556
DynamicProgramming,80762,0.079218,556
IterativeImprovement,80710,0.001703,556
Greedy,52618,0.000098,556
GeneticAlgorithm,66050,5.713982,556
TransformAndConquer,80621,0.000057,557
SpaceAndTimeTradeOffs,80612,0.040174,557
DynamicProgramming,80612,0.077837,557
IterativeImprovement,80553,0.001294,557
Greedy,47981,0.000111,557
GeneticAlgorithm,65188,5.747467,557
TransformAndConquer,80096,0.000049,558
SpaceAndTimeTradeOffs,80087,0.041287,558
DynamicProgramming,80087,0.075367,558
IterativeImprovement,80087,0.001622,558
Greedy,55671,0.000111,558
GeneticAlgorithm,64743,5.726728,558
TransformAndConquer,79074,0.000046,559
SpaceAndTimeTradeOffs,79062,0.040311,559
DynamicProgramming,79062,0.089276,559
IterativeImprovement,78998,0.002196,559
Greedy,51840,0.000095,559
GeneticAlgorithm,62899,5.658943,559
TransformAndConquer,80570,0.000056,560
SpaceAndTimeTradeOffs,80559,0.040825,560
DynamicProgramming,80559,0.075969,560
IterativeImprovement,80542,0.001607,560
Greedy,51619,0.000100,560
GeneticAlgorithm,64949,5.704336,560
TransformAndConquer,85553,0.000061,561
SpaceAndTimeTradeOffs,85539,0.042687,561
DynamicProgramming,85539,0.077821,561
IterativeImprovement,85512,0.001669,561
Greedy,57503,0.000094,561
GeneticAlgorithm,71270,5.757765,561
TransformAndConquer,83314,0.000046,562
SpaceAndTimeTradeOffs,83308,0.040744,562
DynamicProgramming,83308,0.077635,562
IterativeImprovement,83254,0.001674,562
Greedy,52322,0.000105,562
GeneticAlgorithm,66044,5.712169,562
TransformAndConquer,87940,0.000047,563
SpaceAndTimeTradeOffs,87936,0.044001,563
DynamicProgramming,87936,0.087698,563
IterativeImprovement,87926,0.001553,563
Greedy,54203,0.000093,563
GeneticAlgorithm,69194,6.020399,563
TransformAndConquer,87344,0.000058,564
SpaceAndTimeTradeOffs,87338,0.042146,564
DynamicProgramming,87338,0.080995,564
IterativeImprovement,87318,0.001823,564
Greedy,55207,0.000089,564
GeneticAlgorithm,72040,5.845116,564
TransformAndConquer,85979,0.000056,565
SpaceAndTimeTradeOffs,85974,0.044520,565
DynamicProgramming,85974,0.081541,565
IterativeImprovement,85974,0.001306,565
Greedy,59251,0.000118,565
GeneticAlgorithm,68621,5.870795,565
TransformAndConquer,81560,0.000048,566
SpaceAndTimeTradeOffs,81552,0.042233,566
DynamicProgramming,81552,0.077982,566
IterativeImprovement,81547,0.001663,566
Greedy,53737,0.000097,566
GeneticAlgorithm,66257,5.781207,566
TransformAndConquer,85051,0.000049,567
SpaceAndTimeTradeOffs,85035,0.041830,567
DynamicProgramming,85035,0.080650,567
IterativeImprovement,85035,0.001757,567
Greedy,52854,0.000093,567
GeneticAlgorithm,69285,5.837236,567
TransformAndConquer,78292,0.000060,568
SpaceAndTimeTradeOffs,78284,0.041579,568
DynamicProgramming,78284,0.077989,568
IterativeImprovement,78245,0.001639,568
Greedy,53287,0.000101,568
GeneticAlgorithm,64436,5.767260,568
TransformAndConquer,84072,0.000058,569
SpaceAndTimeTradeOffs,84067,0.042285,569
DynamicProgramming,84067,0.078095,569
IterativeImprovement,84067,0.001487,569
Greedy,53892,0.000108,569
GeneticAlgorithm,67442,5.828961,569
TransformAndConquer,81782,0.000050,570
SpaceAndTimeTradeOffs,81773,0.042556,570
DynamicProgramming,81773,0.080253,570
IterativeImprovement,81726,0.001479,570
Greedy,55251,0.000103,570
GeneticAlgorithm,66626,5.798314,570
TransformAndConquer,87174,0.000064,571
SpaceAndTimeTradeOffs,87158,0.047025,571
DynamicProgramming,87158,0.081917,571
IterativeImprovement,87138,0.001617,571
Greedy,59020,0.000115,571
GeneticAlgorithm,67944,5.871319,571
TransformAndConquer,85315,0.000060,572
SpaceAndTimeTradeOffs,85308,0.043267,572
DynamicProgramming,85308,0.081921,572
IterativeImprovement,85276,0.002133,572
Greedy,58560,0.000106,572
GeneticAlgorithm,70079,5.879092,572
TransformAndConquer,79412,0.000056,573
SpaceAndTimeTradeOffs,79403,0.043546,573
DynamicProgramming,79403,0.082404,573
IterativeImprovement,79403,0.001791,573
Greedy,51417,0.000125,573
GeneticAlgorithm,64850,5.754435,573
TransformAndConquer,83187,0.000048,574
SpaceAndTimeTradeOffs,83174,0.042791,574
DynamicProgramming,83174,0.082558,574
IterativeImprovement,83110,0.001911,574
Greedy,54950,0.000121,574
GeneticAlgorithm,67276,5.836489,574
TransformAndConquer,83683,0.000057,575
SpaceAndTimeTradeOffs,83661,0.043167,575
DynamicProgramming,83661,0.082093,575
IterativeImprovement,83600,0.001925,575
Greedy,54439,0.000121,575
GeneticAlgorithm,67243,5.863387,575
TransformAndConquer,77304,0.000057,576
SpaceAndTimeTradeOffs,77295,0.048653,576
DynamicProgramming,77295,0.082417,576
IterativeImprovement,77295,0.001703,576
Greedy,51217,0.000111,576
GeneticAlgorithm,63468,6.019069,576
TransformAndConquer,85830,0.000047,577
SpaceAndTimeTradeOffs,85819,0.043195,577
DynamicProgramming,85819,0.083393,577
IterativeImprovement,85806,0.001905,577
Greedy,58701,0.000101,577
GeneticAlgorithm,69928,6.198866,577
TransformAndConquer,83872,0.000049,578
SpaceAndTimeTradeOffs,83860,0.043506,578
DynamicProgramming,83860,0.084359,578
IterativeImprovement,83860,0.001728,578
Greedy,54757,0.000105,578
GeneticAlgorithm,68778,6.195400,578
TransformAndConquer,90801,0.000058,579
SpaceAndTimeTradeOffs,90785,0.043606,579
DynamicProgramming,90785,0.085752,579
IterativeImprovement,90724,0.002194,579
Greedy,56252,0.000110,579
GeneticAlgorithm,74594,6.242899,579
TransformAndConquer,83024,0.000055,580
SpaceAndTimeTradeOffs,83010,0.043669,580
DynamicProgramming,83010,0.084180,580
IterativeImprovement,83007,0.001535,580
Greedy,52150,0.000093,580
GeneticAlgorithm,68688,6.168012,580
TransformAndConquer,81616,0.000048,581
SpaceAndTimeTradeOffs,81602,0.043439,581
DynamicProgramming,81602,0.084560,581
IterativeImprovement,81560,0.001544,581
Greedy,54091,0.000108,581
GeneticAlgorithm,64830,6.161601,581
TransformAndConquer,83696,0.000047,582
SpaceAndTimeTradeOffs,83691,0.043443,582
DynamicProgramming,83691,0.086347,582
IterativeImprovement,83646,0.002195,582
Greedy,55313,0.000106,582
GeneticAlgorithm,67332,6.095898,582
TransformAndConquer,84471,0.000045,583
SpaceAndTimeTradeOffs,84470,0.043928,583
DynamicProgramming,84470,0.086521,583
IterativeImprovement,84446,0.001576,583
Greedy,50776,0.000106,583
GeneticAlgorithm,66818,6.202888,583
TransformAndConquer,88953,0.000061,584
SpaceAndTimeTradeOffs,88942,0.044287,584
DynamicProgramming,88942,0.088295,584
IterativeImprovement,88925,0.001756,584
Greedy,57869,0.000112,584
GeneticAlgorithm,72374,6.238114,584
TransformAndConquer,90267,0.000058,585
SpaceAndTimeTradeOffs,90249,0.044252,585
DynamicProgramming,90249,0.082868,585
IterativeImprovement,90234,0.001588,585
Greedy,57198,0.000117,585
GeneticAlgorithm,72247,6.210586,585
TransformAndConquer,83655,0.000058,586
SpaceAndTimeTradeOffs,83645,0.044220,586
DynamicProgramming,83645,0.086571,586
IterativeImprovement,83616,0.002094,586
Greedy,48703,0.000106,586
GeneticAlgorithm,67179,6.241065,586
TransformAndConquer,87052,0.000046,587
SpaceAndTimeTradeOffs,87048,0.044461,587
DynamicProgramming,87048,0.087494,587
IterativeImprovement,87015,0.001791,587
Greedy,56433,0.000128,587
GeneticAlgorithm,70302,6.182691,587
TransformAndConquer,92779,0.000049,588
SpaceAndTimeTradeOffs,92768,0.047836,588
DynamicProgramming,92768,0.093751,588
IterativeImprovement,92746,0.001869,588
Greedy,60183,0.000096,588
GeneticAlgorithm,75170,6.303305,588
TransformAndConquer,89640,0.000050,589
SpaceAndTimeTradeOffs,89636,0.045096,589
DynamicProgramming,89636,0.089140,589
IterativeImprovement,89617,0.001794,589
Greedy,58903,0.000119,589
GeneticAlgorithm,71479,6.353079,589
TransformAndConquer,83483,0.000048,590
SpaceAndTimeTradeOffs,83478,0.044892,590
DynamicProgramming,83478,0.088357,590
IterativeImprovement,83425,0.002027,590
Greedy,56341,0.000121,590
GeneticAlgorithm,68007,6.234034,590
TransformAndConquer,84672,0.000059,591
SpaceAndTimeTradeOffs,84665,0.045012,591
DynamicProgramming,84665,0.084861,591
IterativeImprovement,84651,0.001787,591
Greedy,54620,0.000109,591
GeneticAlgorithm,67808,6.216344,591
TransformAndConquer,88059,0.000048,592
SpaceAndTimeTradeOffs,88041,0.046950,592
DynamicProgramming,88041,0.092475,592
IterativeImprovement,88021,0.001861,592
Greedy,52345,0.000085,592
GeneticAlgorithm,72652,6.367417,592
TransformAndConquer,89308,0.000059,593
SpaceAndTimeTradeOffs,89297,0.045613,593
DynamicProgramming,89297,0.089401,593
IterativeImprovement,89267,0.001844,593
Greedy,55775,0.000111,593
GeneticAlgorithm,71950,6.278840,593
TransformAndConquer,87647,0.000059,594
SpaceAndTimeTradeOffs,87644,0.047340,594
DynamicProgramming,87644,0.091540,594
IterativeImprovement,87613,0.002132,594
Greedy,55406,0.000123,594
GeneticAlgorithm,70879,6.364977,594
TransformAndConquer,89078,0.000058,595
SpaceAndTimeTradeOffs,89068,0.046435,595
DynamicProgramming,89068,0.090253,595
IterativeImprovement,89053,0.001638,595
Greedy,52976,0.000113,595
GeneticAlgorithm,72701,6.406103,595
TransformAndConquer,88644,0.000061,596
SpaceAndTimeTradeOffs,88637,0.047160,596
DynamicProgramming,88637,0.090210,596
IterativeImprovement,88620,0.002031,596
Greedy,58882,0.000113,596
GeneticAlgorithm,72838,6.380079,596
TransformAndConquer,87334,0.000061,597
SpaceAndTimeTradeOffs,87322,0.045747,597
DynamicProgramming,87322,0.089947,597
IterativeImprovement,87302,0.002087,597
Greedy,55962,0.000098,597
GeneticAlgorithm,69810,6.307238,597
TransformAndConquer,91460,0.000051,598
SpaceAndTimeTradeOffs,91459,0.048362,598
DynamicProgramming,91459,0.088662,598
IterativeImprovement,91417,0.001670,598
Greedy,58882,0.000117,598
GeneticAlgorithm,73659,6.350001,598
TransformAndConquer,90976,0.000059,599
SpaceAndTimeTradeOffs,90961,0.046239,599
DynamicProgramming,90961,0.086851,599
IterativeImprovement,90943,0.001965,599
Greedy,58356,0.000124,599
GeneticAlgorithm,74952,6.417673,599
TransformAndConquer,90980,0.000046,600
SpaceAndTimeTradeOffs,90971,0.046275,600
DynamicProgramming,90971,0.088590,600
IterativeImprovement,90971,0.001441,600
Greedy,58110,0.000108,600
GeneticAlgorithm,74033,6.306981,600
TransformAndConquer,94947,0.000058,601
SpaceAndTimeTradeOffs,94936,0.046741,601
DynamicProgramming,94936,0.091386,601
IterativeImprovement,94893,0.002067,601
Greedy,65116,0.000114,601
GeneticAlgorithm,76330,6.368218,601
TransformAndConquer,92633,0.000060,602
SpaceAndTimeTradeOffs,92630,0.048318,602
DynamicProgramming,92630,0.088989,602
IterativeImprovement,92593,0.002103,602
Greedy,59429,0.000111,602
GeneticAlgorithm,75530,6.406416,602
TransformAndConquer,88477,0.000060,603
SpaceAndTimeTradeOffs,88471,0.047061,603
DynamicProgramming,88471,0.088892,603
IterativeImprovement,88464,0.001908,603
Greedy,56546,0.000101,603
GeneticAlgorithm,72536,6.365515,603
TransformAndConquer,90575,0.000060,604
SpaceAndTimeTradeOffs,90559,0.047232,604
DynamicProgramming,90559,0.092658,604
IterativeImprovement,90540,0.001646,604
Greedy,58738,0.000127,604
GeneticAlgorithm,75950,6.327095,604
TransformAndConquer,98267,0.000049,605
SpaceAndTimeTradeOffs,98251,0.047515,605
DynamicProgramming,98251,0.088713,605
IterativeImprovement,98246,0.001735,605
Greedy,63234,0.000111,605
GeneticAlgorithm,79693,6.595394,605
TransformAndConquer,93758,0.000056,606
SpaceAndTimeTradeOffs,93750,0.047552,606
DynamicProgramming,93750,0.092154,606
IterativeImprovement,93725,0.001977,606
Greedy,63601,0.000121,606
GeneticAlgorithm,75373,6.451353,606
TransformAndConquer,89216,0.000061,607
SpaceAndTimeTradeOffs,89204,0.047449,607
DynamicProgramming,89204,0.092314,607
IterativeImprovement,89157,0.001898,607
Greedy,54967,0.000114,607
GeneticAlgorithm,75372,6.376186,607
TransformAndConquer,92396,0.000063,608
SpaceAndTimeTradeOffs,92385,0.047561,608
DynamicProgramming,92385,0.090415,608
IterativeImprovement,92351,0.001915,608
Greedy,55284,0.000107,608
GeneticAlgorithm,74496,6.482090,608
TransformAndConquer,90451,0.000047,609
SpaceAndTimeTradeOffs,90441,0.047709,609
DynamicProgramming,90441,0.090002,609
IterativeImprovement,90432,0.001894,609
Greedy,57472,0.000102,609
GeneticAlgorithm,73653,6.393016,609
TransformAndConquer,92115,0.000060,610
SpaceAndTimeTradeOffs,92107,0.049694,610
DynamicProgramming,92107,0.094808,610
IterativeImprovement,92088,0.001727,610
Greedy,57525,0.000107,610
GeneticAlgorithm,75609,6.416634,610
TransformAndConquer,85455,0.000064,611
SpaceAndTimeTradeOffs,85451,0.047738,611
DynamicProgramming,85451,0.091299,611
IterativeImprovement,85419,0.002132,611
Greedy,56817,0.000102,611
GeneticAlgorithm,71565,6.331997,611
TransformAndConquer,95279,0.000058,612
SpaceAndTimeTradeOffs,95265,0.048084,612
DynamicProgramming,95265,0.094411,612
IterativeImprovement,95237,0.001842,612
Greedy,66091,0.000126,612
GeneticAlgorithm,76365,6.522189,612
TransformAndConquer,91626,0.000058,613
SpaceAndTimeTradeOffs,91624,0.048626,613
DynamicProgramming,91624,0.091125,613
IterativeImprovement,91562,0.002439,613
Greedy,56381,0.000127,613
GeneticAlgorithm,74073,6.336189,613
TransformAndConquer,87305,0.000051,614
SpaceAndTimeTradeOffs,87294,0.048406,614
DynamicProgramming,87294,0.095011,614
IterativeImprovement,87246,0.002444,614
Greedy,56108,0.000117,614
GeneticAlgorithm,69919,6.347852,614
TransformAndConquer,91290,0.000053,615
SpaceAndTimeTradeOffs,91285,0.048343,615
DynamicProgramming,91285,0.092601,615
IterativeImprovement,91261,0.002118,615
Greedy,56441,0.000115,615
GeneticAlgorithm,72340,6.320403,615
TransformAndConquer,96150,0.000051,616
SpaceAndTimeTradeOffs,96138,0.049131,616
DynamicProgramming,96138,0.093715,616
IterativeImprovement,96129,0.001996,616
Greedy,57181,0.000125,616
GeneticAlgorithm,77098,6.443152,616
TransformAndConquer,89769,0.000062,617
SpaceAndTimeTradeOffs,89758,0.048858,617
DynamicProgramming,89758,0.095570,617
IterativeImprovement,89753,0.001907,617
Greedy,60084,0.000119,617
GeneticAlgorithm,72009,6.431624,617
TransformAndConquer,93139,0.000049,618
SpaceAndTimeTradeOffs,93129,0.049097,618
DynamicProgramming,93129,0.093424,618
IterativeImprovement,93096,0.002077,618
Greedy,52939,0.000105,618
GeneticAlgorithm,75190,6.488747,618
TransformAndConquer,95933,0.000064,619
SpaceAndTimeTradeOffs,95911,0.049423,619
DynamicProgramming,95911,0.093387,619
IterativeImprovement,95907,0.001972,619
Greedy,56633,0.000115,619
GeneticAlgorithm,78601,6.493572,619
TransformAndConquer,92068,0.000047,620
SpaceAndTimeTradeOffs,92061,0.049713,620
DynamicProgramming,92061,0.098590,620
IterativeImprovement,92017,0.001744,620
Greedy,55577,0.000107,620
GeneticAlgorithm,75652,6.569192,620
TransformAndConquer,98064,0.000078,621
SpaceAndTimeTradeOffs,98051,0.050206,621
DynamicProgramming,98051,0.094048,621
IterativeImprovement,98031,0.002058,621
Greedy,60873,0.000118,621
GeneticAlgorithm,77218,6.530163,621
TransformAndConquer,98196,0.000062,622
SpaceAndTimeTradeOffs,98179,0.049889,622
DynamicProgramming,98179,0.094693,622
IterativeImprovement,98140,0.001724,622
Greedy,67456,0.000117,622
GeneticAlgorithm,78312,6.502227,622
TransformAndConquer,95645,0.000052,623
SpaceAndTimeTradeOffs,95640,0.049927,623
DynamicProgramming,95640,0.095716,623
IterativeImprovement,95615,0.001765,623
Greedy,62733,0.000110,623
GeneticAlgorithm,75301,6.498477,623
TransformAndConquer,92668,0.000060,624
SpaceAndTimeTradeOffs,92654,0.050330,624
DynamicProgramming,92654,0.099120,624
IterativeImprovement,92631,0.001560,624
Greedy,60857,0.000135,624
GeneticAlgorithm,76872,6.540788,624
TransformAndConquer,101047,0.000062,625
SpaceAndTimeTradeOffs,101036,0.050554,625
DynamicProgramming,101036,0.099487,625
IterativeImprovement,101021,0.002545,625
Greedy,59056,0.000119,625
GeneticAlgorithm,85156,6.928246,625
TransformAndConquer,90183,0.000061,626
SpaceAndTimeTradeOffs,90167,0.050613,626
DynamicProgramming,90167,0.099277,626
IterativeImprovement,90124,0.001551,626
Greedy,59063,0.000117,626
GeneticAlgorithm,72972,6.759002,626
TransformAndConquer,95410,0.000060,627
SpaceAndTimeTradeOffs,95405,0.050712,627
DynamicProgramming,95405,0.097931,627
IterativeImprovement,95332,0.002596,627
Greedy,59204,0.000116,627
GeneticAlgorithm,77664,6.812620,627
TransformAndConquer,100042,0.000055,628
SpaceAndTimeTradeOffs,100027,0.051046,628
DynamicProgramming,100027,0.096796,628
IterativeImprovement,99993,0.001789,628
Greedy,59183,0.000117,628
GeneticAlgorithm,80195,6.829827,628
TransformAndConquer,91674,0.000053,629
SpaceAndTimeTradeOffs,91666,0.050804,629
DynamicProgramming,91666,0.096951,629
IterativeImprovement,91666,0.001805,629
Greedy,54071,0.000118,629
GeneticAlgorithm,72941,6.832101,629
TransformAndConquer,92727,0.000051,630
SpaceAndTimeTradeOffs,92709,0.051043,630
DynamicProgramming,92709,0.101019,630
IterativeImprovement,92678,0.002467,630
Greedy,55750,0.000134,630
GeneticAlgorithm,74825,6.841441,630
TransformAndConquer,94300,0.000053,631
SpaceAndTimeTradeOffs,94278,0.051064,631
DynamicProgramming,94278,0.100683,631
IterativeImprovement,94201,0.001634,631
Greedy,58050,0.000122,631
GeneticAlgorithm,74974,6.878244,631
TransformAndConquer,97135,0.000063,632
SpaceAndTimeTradeOffs,97124,0.052514,632
DynamicProgramming,97124,0.101100,632
IterativeImprovement,97118,0.001810,632
Greedy,54608,0.000114,632
GeneticAlgorithm,79804,6.968109,632
TransformAndConquer,95705,0.000053,633
SpaceAndTimeTradeOffs,95696,0.053651,633
DynamicProgramming,95696,0.102608,633
IterativeImprovement,95696,0.001883,633
Greedy,59474,0.000104,633
GeneticAlgorithm,77964,6.888989,633
TransformAndConquer,95554,0.000049,634
SpaceAndTimeTradeOffs,95553,0.051576,634
DynamicProgramming,95553,0.101549,634
IterativeImprovement,95553,0.001634,634
Greedy,61170,0.000139,634
GeneticAlgorithm,76757,6.859947,634
TransformAndConquer,104296,0.000062,635
SpaceAndTimeTradeOffs,104273,0.052168,635
DynamicProgramming,104273,0.098849,635
IterativeImprovement,104249,0.001826,635
Greedy,66144,0.000113,635
GeneticAlgorithm,82467,7.051126,635
TransformAndConquer,102581,0.000059,636
